Date,Period,Region,State,Laboratory,Relevant lineages,Quantity
2023-04-01,Apr 2023,North,Rondônia,FIOCRUZ,XBB.* (Omicron),3
2023-04-01,Apr 2023,North,Rondônia,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),3
2023-04-01,Apr 2023,North,Roraima,Others,Others,3
2023-04-01,Apr 2023,North,Roraima,Others,XBB.* (Omicron),4
2023-04-01,Apr 2023,North,Tocantins,FIOCRUZ,XBB.* (Omicron),3
2023-04-01,Apr 2023,North,Tocantins,Others,FE.1.* (Omicron),7
2023-04-01,Apr 2023,North,Tocantins,Others,XBB.* (Omicron),34
2023-04-01,Apr 2023,Southeast,Espírito Santo,Others,FE.1.* (Omicron),37
2023-04-01,Apr 2023,Southeast,Espírito Santo,Others,Others,6
2023-04-01,Apr 2023,Southeast,Espírito Santo,Others,XBB.* (Omicron),52
2023-04-01,Apr 2023,Southeast,Espírito Santo,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-04-01,Apr 2023,Southeast,Minas Gerais,FIOCRUZ,BA.5.* (Omicron),3
2023-04-01,Apr 2023,Southeast,Minas Gerais,FIOCRUZ,FE.1.* (Omicron),5
2023-04-01,Apr 2023,Southeast,Minas Gerais,FIOCRUZ,Others,2
2023-04-01,Apr 2023,Southeast,Minas Gerais,FIOCRUZ,XBB.* (Omicron),17
2023-04-01,Apr 2023,Southeast,Minas Gerais,Others,BA.5.* (Omicron),2
2023-04-01,Apr 2023,Southeast,Minas Gerais,Others,FE.1.* (Omicron),17
2023-04-01,Apr 2023,Southeast,Minas Gerais,Others,Others,2
2023-04-01,Apr 2023,Southeast,Minas Gerais,Others,XBB.* (Omicron),23
2023-04-01,Apr 2023,Southeast,Rio de Janeiro,FIOCRUZ,BA.1.* (Omicron),1
2023-04-01,Apr 2023,Southeast,Rio de Janeiro,FIOCRUZ,FE.1.* (Omicron),1
2023-04-01,Apr 2023,Southeast,Rio de Janeiro,FIOCRUZ,XBB.* (Omicron),19
2023-04-01,Apr 2023,Southeast,Rio de Janeiro,Others,FE.1.* (Omicron),2
2023-04-01,Apr 2023,Southeast,Rio de Janeiro,Others,Others,2
2023-04-01,Apr 2023,Southeast,Rio de Janeiro,Others,XBB.* (Omicron),7
2023-04-01,Apr 2023,Southeast,São Paulo,FIOCRUZ,FE.1.* (Omicron),3
2023-04-01,Apr 2023,Southeast,São Paulo,FIOCRUZ,XBB.* (Omicron),7
2023-04-01,Apr 2023,Southeast,São Paulo,Others,BA.5.* (Omicron),2
2023-04-01,Apr 2023,Southeast,São Paulo,Others,FE.1.* (Omicron),34
2023-04-01,Apr 2023,Southeast,São Paulo,Others,Others,3
2023-04-01,Apr 2023,Southeast,São Paulo,Others,XBB.* (Omicron),47
2023-04-01,Apr 2023,Southeast,São Paulo,Others,XBB.1.5.70.*+GK.* (Omicron),2
2023-04-01,Apr 2023,South,Paraná,FIOCRUZ,FE.1.* (Omicron),1
2023-04-01,Apr 2023,South,Paraná,FIOCRUZ,XBB.* (Omicron),1
2023-04-01,Apr 2023,South,Paraná,Others,FE.1.* (Omicron),9
2023-04-01,Apr 2023,South,Paraná,Others,Others,2
2023-04-01,Apr 2023,South,Paraná,Others,XBB.* (Omicron),37
2023-04-01,Apr 2023,South,Rio Grande do Sul,FIOCRUZ,BA.5.* (Omicron),6
2023-04-01,Apr 2023,South,Rio Grande do Sul,FIOCRUZ,FE.1.* (Omicron),13
2023-04-01,Apr 2023,South,Rio Grande do Sul,FIOCRUZ,Others,4
2023-04-01,Apr 2023,South,Rio Grande do Sul,FIOCRUZ,XBB.* (Omicron),59
2023-04-01,Apr 2023,South,Rio Grande do Sul,Others,BA.5.* (Omicron),8
2023-04-01,Apr 2023,South,Rio Grande do Sul,Others,FE.1.* (Omicron),17
2023-04-01,Apr 2023,South,Rio Grande do Sul,Others,Others,6
2023-04-01,Apr 2023,South,Rio Grande do Sul,Others,XBB.* (Omicron),119
2023-04-01,Apr 2023,South,Rio Grande do Sul,Others,XBB.1.5.70.*+GK.* (Omicron),2
2023-04-01,Apr 2023,South,Santa Catarina,FIOCRUZ,BA.2.* (Omicron),1
2023-04-01,Apr 2023,South,Santa Catarina,FIOCRUZ,FE.1.* (Omicron),13
2023-04-01,Apr 2023,South,Santa Catarina,FIOCRUZ,Others,8
2023-04-01,Apr 2023,South,Santa Catarina,FIOCRUZ,XBB.* (Omicron),41
2023-04-01,Apr 2023,South,Santa Catarina,Others,FE.1.* (Omicron),12
2023-04-01,Apr 2023,South,Santa Catarina,Others,Others,5
2023-04-01,Apr 2023,South,Santa Catarina,Others,XBB.* (Omicron),20
2023-05-01,May 2023,Central-west,Distrito Federal,Others,FE.1.* (Omicron),8
2023-05-01,May 2023,Central-west,Distrito Federal,Others,XBB.* (Omicron),36
2023-05-01,May 2023,Central-west,Distrito Federal,Others,XBB.1.5.70.*+GK.* (Omicron),1
2023-05-01,May 2023,Central-west,Goiás,FIOCRUZ,FE.1.* (Omicron),7
2023-05-01,May 2023,Central-west,Goiás,FIOCRUZ,Others,2
2023-05-01,May 2023,Central-west,Goiás,FIOCRUZ,XBB.* (Omicron),10
2023-05-01,May 2023,Central-west,Goiás,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-05-01,May 2023,Central-west,Goiás,Others,FE.1.* (Omicron),10
2023-05-01,May 2023,Central-west,Goiás,Others,Others,4
2023-05-01,May 2023,Central-west,Goiás,Others,XBB.* (Omicron),16
2023-05-01,May 2023,Central-west,Goiás,Others,XBB.1.5.70.*+GK.* (Omicron),4
2023-05-01,May 2023,Central-west,Mato Grosso,Others,FE.1.* (Omicron),10
2023-05-01,May 2023,Central-west,Mato Grosso,Others,Others,3
2023-05-01,May 2023,Central-west,Mato Grosso,Others,XBB.* (Omicron),12
2023-05-01,May 2023,Central-west,Mato Grosso,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-05-01,May 2023,Central-west,Mato Grosso do Sul,Others,FE.1.* (Omicron),18
2023-05-01,May 2023,Central-west,Mato Grosso do Sul,Others,Others,3
2023-05-01,May 2023,Central-west,Mato Grosso do Sul,Others,XBB.* (Omicron),14
2023-05-01,May 2023,Central-west,Mato Grosso do Sul,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-05-01,May 2023,Northeast,Alagoas,FIOCRUZ,FE.1.* (Omicron),13
2023-05-01,May 2023,Northeast,Alagoas,FIOCRUZ,Others,5
2023-05-01,May 2023,Northeast,Alagoas,FIOCRUZ,XBB.* (Omicron),9
2023-05-01,May 2023,Northeast,Alagoas,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-05-01,May 2023,Northeast,Alagoas,Others,FE.1.* (Omicron),32
2023-05-01,May 2023,Northeast,Alagoas,Others,Others,10
2023-05-01,May 2023,Northeast,Alagoas,Others,XBB.* (Omicron),13
2023-05-01,May 2023,Northeast,Alagoas,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-05-01,May 2023,Northeast,Bahia,FIOCRUZ,FE.1.* (Omicron),6
2023-05-01,May 2023,Northeast,Bahia,Others,FE.1.* (Omicron),99
2023-05-01,May 2023,Northeast,Bahia,Others,Others,2
2023-05-01,May 2023,Northeast,Bahia,Others,XBB.* (Omicron),8
2023-05-01,May 2023,Northeast,Bahia,Others,XBB.1.5.70.*+GK.* (Omicron),5
2023-05-01,May 2023,Northeast,Ceará,Others,FE.1.* (Omicron),2
2023-05-01,May 2023,Northeast,Ceará,Others,XBB.* (Omicron),1
2023-05-01,May 2023,Northeast,Ceará,Others,XBB.1.5.70.*+GK.* (Omicron),20
2023-05-01,May 2023,Northeast,Maranhão,Others,FE.1.* (Omicron),20
2023-05-01,May 2023,Northeast,Maranhão,Others,Others,5
2023-05-01,May 2023,Northeast,Maranhão,Others,XBB.* (Omicron),4
2023-05-01,May 2023,Northeast,Maranhão,Others,XBB.1.5.70.*+GK.* (Omicron),5
2023-05-01,May 2023,Northeast,Paraíba,Others,FE.1.* (Omicron),32
2023-05-01,May 2023,Northeast,Paraíba,Others,Others,7
2023-05-01,May 2023,Northeast,Paraíba,Others,XBB.* (Omicron),32
2023-05-01,May 2023,Northeast,Paraíba,Others,XBB.1.5.70.*+GK.* (Omicron),14
2023-05-01,May 2023,Northeast,Pernambuco,FIOCRUZ,FE.1.* (Omicron),12
2023-05-01,May 2023,Northeast,Pernambuco,FIOCRUZ,Others,11
2023-05-01,May 2023,Northeast,Pernambuco,FIOCRUZ,XBB.* (Omicron),5
2023-05-01,May 2023,Northeast,Pernambuco,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),4
2023-05-01,May 2023,Northeast,Pernambuco,Others,FE.1.* (Omicron),13
2023-05-01,May 2023,Northeast,Pernambuco,Others,Others,5
2023-05-01,May 2023,Northeast,Pernambuco,Others,XBB.* (Omicron),4
2023-05-01,May 2023,Northeast,Pernambuco,Others,XBB.1.5.70.*+GK.* (Omicron),2
2023-05-01,May 2023,Northeast,Rio Grande do Norte,Others,FE.1.* (Omicron),6
2023-05-01,May 2023,Northeast,Rio Grande do Norte,Others,Others,3
2023-05-01,May 2023,Northeast,Rio Grande do Norte,Others,XBB.* (Omicron),15
2023-05-01,May 2023,Northeast,Rio Grande do Norte,Others,XBB.1.5.70.*+GK.* (Omicron),2
2023-05-01,May 2023,Northeast,Sergipe,Others,FE.1.* (Omicron),8
2023-05-01,May 2023,Northeast,Sergipe,Others,Others,1
2023-05-01,May 2023,Northeast,Sergipe,Others,XBB.* (Omicron),8
2023-05-01,May 2023,Northeast,Sergipe,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-05-01,May 2023,North,Acre,Others,FE.1.* (Omicron),2
2023-05-01,May 2023,North,Acre,Others,Others,1
2023-05-01,May 2023,North,Acre,Others,XBB.* (Omicron),1
2023-05-01,May 2023,North,Amapá,FIOCRUZ,FE.1.* (Omicron),2
2023-05-01,May 2023,North,Amapá,FIOCRUZ,Others,1
2023-05-01,May 2023,North,Amapá,FIOCRUZ,XBB.* (Omicron),6
2023-05-01,May 2023,North,Amapá,Others,XBB.* (Omicron),1
2023-05-01,May 2023,North,Amazonas,FIOCRUZ,Others,5
2023-05-01,May 2023,North,Amazonas,FIOCRUZ,XBB.* (Omicron),5
2023-05-01,May 2023,North,Amazonas,Others,Others,3
2023-05-01,May 2023,North,Amazonas,Others,XBB.* (Omicron),2
2023-05-01,May 2023,North,Amazonas,Others,XBB.1.5.70.*+GK.* (Omicron),1
2023-05-01,May 2023,North,Pará,Others,FE.1.* (Omicron),3
2023-05-01,May 2023,North,Pará,Others,JD.1.* (Omicron),3
2023-05-01,May 2023,North,Pará,Others,Others,1
2023-05-01,May 2023,North,Pará,Others,XBB.* (Omicron),6
2023-05-01,May 2023,North,Pará,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-05-01,May 2023,North,Rondônia,Others,FE.1.* (Omicron),1
2023-05-01,May 2023,North,Rondônia,Others,Others,6
2023-05-01,May 2023,North,Rondônia,Others,XBB.* (Omicron),10
2023-05-01,May 2023,North,Rondônia,Others,XBB.1.5.70.*+GK.* (Omicron),10
2023-05-01,May 2023,North,Roraima,Others,FE.1.* (Omicron),1
2023-05-01,May 2023,North,Roraima,Others,Others,3
2023-05-01,May 2023,North,Roraima,Others,XBB.* (Omicron),2
2023-05-01,May 2023,North,Tocantins,FIOCRUZ,FE.1.* (Omicron),4
2023-05-01,May 2023,North,Tocantins,FIOCRUZ,XBB.* (Omicron),3
2023-05-01,May 2023,North,Tocantins,Others,FE.1.* (Omicron),16
2023-05-01,May 2023,North,Tocantins,Others,JD.1.* (Omicron),6
2023-05-01,May 2023,North,Tocantins,Others,XBB.* (Omicron),53
2023-05-01,May 2023,North,Tocantins,Others,XBB.1.5.70.*+GK.* (Omicron),1
2023-05-01,May 2023,Southeast,Espírito Santo,Others,BA.5.* (Omicron),1
2023-05-01,May 2023,Southeast,Espírito Santo,Others,FE.1.* (Omicron),40
2023-05-01,May 2023,Southeast,Espírito Santo,Others,XBB.* (Omicron),33
2023-05-01,May 2023,Southeast,Espírito Santo,Others,XBB.1.5.70.*+GK.* (Omicron),1
2023-05-01,May 2023,Southeast,Minas Gerais,FIOCRUZ,FE.1.* (Omicron),16
2023-05-01,May 2023,Southeast,Minas Gerais,FIOCRUZ,Others,2
2023-05-01,May 2023,Southeast,Minas Gerais,FIOCRUZ,XBB.* (Omicron),20
2023-05-01,May 2023,Southeast,Minas Gerais,Others,BA.5.* (Omicron),1
2023-05-01,May 2023,Southeast,Minas Gerais,Others,FE.1.* (Omicron),25
2023-05-01,May 2023,Southeast,Minas Gerais,Others,JD.1.* (Omicron),1
2023-05-01,May 2023,Southeast,Minas Gerais,Others,Others,5
2023-05-01,May 2023,Southeast,Minas Gerais,Others,XBB.* (Omicron),29
2023-05-01,May 2023,Southeast,Minas Gerais,Others,XBB.1.5.70.*+GK.* (Omicron),1
2023-05-01,May 2023,Southeast,Rio de Janeiro,FIOCRUZ,Others,1
2023-05-01,May 2023,Southeast,Rio de Janeiro,FIOCRUZ,XBB.* (Omicron),4
2023-05-01,May 2023,Southeast,Rio de Janeiro,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-05-01,May 2023,Southeast,Rio de Janeiro,Others,XBB.* (Omicron),3
2023-05-01,May 2023,Southeast,São Paulo,FIOCRUZ,FE.1.* (Omicron),5
2023-05-01,May 2023,Southeast,São Paulo,FIOCRUZ,XBB.* (Omicron),9
2023-05-01,May 2023,Southeast,São Paulo,Others,BA.5.* (Omicron),1
2023-05-01,May 2023,Southeast,São Paulo,Others,FE.1.* (Omicron),31
2023-05-01,May 2023,Southeast,São Paulo,Others,Others,4
2023-05-01,May 2023,Southeast,São Paulo,Others,XBB.* (Omicron),18
2023-05-01,May 2023,Southeast,São Paulo,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-05-01,May 2023,South,Paraná,FIOCRUZ,FE.1.* (Omicron),6
2023-05-01,May 2023,South,Paraná,FIOCRUZ,XBB.* (Omicron),6
2023-05-01,May 2023,South,Paraná,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-05-01,May 2023,South,Paraná,Others,BA.5.* (Omicron),1
2023-05-01,May 2023,South,Paraná,Others,FE.1.* (Omicron),17
2023-05-01,May 2023,South,Paraná,Others,Others,2
2023-05-01,May 2023,South,Paraná,Others,XBB.* (Omicron),24
2023-05-01,May 2023,South,Paraná,Others,XBB.1.5.70.*+GK.* (Omicron),1
2023-05-01,May 2023,South,Rio Grande do Sul,FIOCRUZ,BA.5.* (Omicron),1
2023-05-01,May 2023,South,Rio Grande do Sul,FIOCRUZ,FE.1.* (Omicron),9
2023-05-01,May 2023,South,Rio Grande do Sul,FIOCRUZ,Others,5
2023-05-01,May 2023,South,Rio Grande do Sul,FIOCRUZ,XBB.* (Omicron),25
2023-05-01,May 2023,South,Rio Grande do Sul,Others,FE.1.* (Omicron),9
2023-05-01,May 2023,South,Rio Grande do Sul,Others,Others,6
2023-05-01,May 2023,South,Rio Grande do Sul,Others,XBB.* (Omicron),31
2023-05-01,May 2023,South,Rio Grande do Sul,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-05-01,May 2023,South,Santa Catarina,FIOCRUZ,BA.5.* (Omicron),1
2023-05-01,May 2023,South,Santa Catarina,FIOCRUZ,FE.1.* (Omicron),18
2023-05-01,May 2023,South,Santa Catarina,FIOCRUZ,Others,7
2023-05-01,May 2023,South,Santa Catarina,FIOCRUZ,XBB.* (Omicron),28
2023-05-01,May 2023,South,Santa Catarina,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),5
2023-05-01,May 2023,South,Santa Catarina,Others,XBB.* (Omicron),1
2023-06-01,Jun 2023,Central-west,Distrito Federal,Others,FE.1.* (Omicron),9
2023-06-01,Jun 2023,Central-west,Distrito Federal,Others,Others,1
2023-06-01,Jun 2023,Central-west,Distrito Federal,Others,XBB.* (Omicron),11
2023-06-01,Jun 2023,Central-west,Distrito Federal,Others,XBB.1.5.70.*+GK.* (Omicron),9
2023-06-01,Jun 2023,Central-west,Goiás,FIOCRUZ,FE.1.* (Omicron),13
2023-06-01,Jun 2023,Central-west,Goiás,FIOCRUZ,JD.1.* (Omicron),1
2023-06-01,Jun 2023,Central-west,Goiás,FIOCRUZ,Others,6
2023-06-01,Jun 2023,Central-west,Goiás,FIOCRUZ,XBB.* (Omicron),17
2023-06-01,Jun 2023,Central-west,Goiás,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),17
2023-06-01,Jun 2023,Central-west,Goiás,Others,FE.1.* (Omicron),7
2023-06-01,Jun 2023,Central-west,Goiás,Others,XBB.* (Omicron),3
2023-06-01,Jun 2023,Central-west,Goiás,Others,XBB.1.5.70.*+GK.* (Omicron),8
2023-06-01,Jun 2023,Central-west,Mato Grosso,Others,FE.1.* (Omicron),19
2023-06-01,Jun 2023,Central-west,Mato Grosso,Others,Others,6
2023-06-01,Jun 2023,Central-west,Mato Grosso,Others,XBB.* (Omicron),18
2023-06-01,Jun 2023,Central-west,Mato Grosso,Others,XBB.1.5.70.*+GK.* (Omicron),12
2023-06-01,Jun 2023,Central-west,Mato Grosso do Sul,FIOCRUZ,FE.1.* (Omicron),2
2023-06-01,Jun 2023,Central-west,Mato Grosso do Sul,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-06-01,Jun 2023,Central-west,Mato Grosso do Sul,Others,FE.1.* (Omicron),19
2023-06-01,Jun 2023,Central-west,Mato Grosso do Sul,Others,Others,1
2023-06-01,Jun 2023,Central-west,Mato Grosso do Sul,Others,XBB.* (Omicron),5
2023-06-01,Jun 2023,Central-west,Mato Grosso do Sul,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-06-01,Jun 2023,Northeast,Alagoas,FIOCRUZ,FE.1.* (Omicron),23
2023-06-01,Jun 2023,Northeast,Alagoas,FIOCRUZ,Others,3
2023-06-01,Jun 2023,Northeast,Alagoas,FIOCRUZ,XBB.* (Omicron),7
2023-06-01,Jun 2023,Northeast,Alagoas,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),4
2023-06-01,Jun 2023,Northeast,Bahia,FIOCRUZ,FE.1.* (Omicron),3
2023-06-01,Jun 2023,Northeast,Bahia,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-06-01,Jun 2023,Northeast,Bahia,Others,FE.1.* (Omicron),67
2023-06-01,Jun 2023,Northeast,Bahia,Others,Others,4
2023-06-01,Jun 2023,Northeast,Bahia,Others,XBB.* (Omicron),5
2023-06-01,Jun 2023,Northeast,Bahia,Others,XBB.1.5.70.*+GK.* (Omicron),13
2023-06-01,Jun 2023,Northeast,Maranhão,Others,FE.1.* (Omicron),4
2023-06-01,Jun 2023,Northeast,Maranhão,Others,XBB.1.5.70.*+GK.* (Omicron),1
2023-06-01,Jun 2023,Northeast,Paraíba,Others,FE.1.* (Omicron),43
2023-06-01,Jun 2023,Northeast,Paraíba,Others,Others,3
2023-06-01,Jun 2023,Northeast,Paraíba,Others,XBB.* (Omicron),17
2023-06-01,Jun 2023,Northeast,Paraíba,Others,XBB.1.5.70.*+GK.* (Omicron),24
2023-06-01,Jun 2023,Northeast,Pernambuco,FIOCRUZ,FE.1.* (Omicron),9
2023-06-01,Jun 2023,Northeast,Pernambuco,FIOCRUZ,Others,5
2023-06-01,Jun 2023,Northeast,Pernambuco,FIOCRUZ,XBB.* (Omicron),2
2023-06-01,Jun 2023,Northeast,Pernambuco,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),5
2023-06-01,Jun 2023,Northeast,Pernambuco,Others,FE.1.* (Omicron),8
2023-06-01,Jun 2023,Northeast,Pernambuco,Others,Others,1
2023-06-01,Jun 2023,Northeast,Pernambuco,Others,XBB.* (Omicron),3
2023-06-01,Jun 2023,Northeast,Pernambuco,Others,XBB.1.5.70.*+GK.* (Omicron),9
2023-06-01,Jun 2023,Northeast,Rio Grande do Norte,Others,FE.1.* (Omicron),6
2023-06-01,Jun 2023,Northeast,Rio Grande do Norte,Others,JD.1.* (Omicron),2
2023-06-01,Jun 2023,Northeast,Rio Grande do Norte,Others,Others,2
2023-06-01,Jun 2023,Northeast,Rio Grande do Norte,Others,XBB.* (Omicron),3
2023-06-01,Jun 2023,Northeast,Rio Grande do Norte,Others,XBB.1.5.70.*+GK.* (Omicron),9
2023-06-01,Jun 2023,Northeast,Sergipe,Others,FE.1.* (Omicron),3
2023-06-01,Jun 2023,Northeast,Sergipe,Others,XBB.* (Omicron),2
2023-06-01,Jun 2023,Northeast,Sergipe,Others,XBB.1.5.70.*+GK.* (Omicron),2
2023-06-01,Jun 2023,North,Acre,Others,XBB.* (Omicron),1
2023-06-01,Jun 2023,North,Acre,Others,XBB.1.5.70.*+GK.* (Omicron),2
2023-06-01,Jun 2023,North,Amapá,FIOCRUZ,FE.1.* (Omicron),1
2023-06-01,Jun 2023,North,Amapá,FIOCRUZ,JD.1.* (Omicron),1
2023-06-01,Jun 2023,North,Amapá,FIOCRUZ,XBB.* (Omicron),5
2023-06-01,Jun 2023,North,Amapá,Others,FE.1.* (Omicron),9
2023-06-01,Jun 2023,North,Amapá,Others,XBB.* (Omicron),5
2023-06-01,Jun 2023,North,Amazonas,FIOCRUZ,Others,4
2023-06-01,Jun 2023,North,Amazonas,FIOCRUZ,XBB.* (Omicron),6
2023-06-01,Jun 2023,North,Amazonas,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),7
2023-06-01,Jun 2023,North,Amazonas,Others,FE.1.* (Omicron),2
2023-06-01,Jun 2023,North,Amazonas,Others,Others,2
2023-06-01,Jun 2023,North,Amazonas,Others,XBB.* (Omicron),1
2023-06-01,Jun 2023,North,Amazonas,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-06-01,Jun 2023,North,Pará,Others,FE.1.* (Omicron),3
2023-06-01,Jun 2023,North,Pará,Others,JD.1.* (Omicron),19
2023-06-01,Jun 2023,North,Pará,Others,Others,1
2023-06-01,Jun 2023,North,Pará,Others,XBB.* (Omicron),2
2023-06-01,Jun 2023,North,Pará,Others,XBB.1.5.70.*+GK.* (Omicron),5
2023-06-01,Jun 2023,North,Rondônia,Others,FE.1.* (Omicron),8
2023-06-01,Jun 2023,North,Rondônia,Others,Others,1
2023-06-01,Jun 2023,North,Rondônia,Others,XBB.* (Omicron),10
2023-06-01,Jun 2023,North,Rondônia,Others,XBB.1.5.70.*+GK.* (Omicron),22
2023-06-01,Jun 2023,North,Roraima,Others,FE.1.* (Omicron),1
2023-06-01,Jun 2023,North,Roraima,Others,Others,2
2023-06-01,Jun 2023,North,Roraima,Others,XBB.* (Omicron),1
2023-06-01,Jun 2023,North,Tocantins,FIOCRUZ,FE.1.* (Omicron),1
2023-06-01,Jun 2023,North,Tocantins,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-06-01,Jun 2023,North,Tocantins,Others,FE.1.* (Omicron),9
2023-06-01,Jun 2023,North,Tocantins,Others,JD.1.* (Omicron),15
2023-06-01,Jun 2023,North,Tocantins,Others,XBB.* (Omicron),31
2023-06-01,Jun 2023,North,Tocantins,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-06-01,Jun 2023,Southeast,Espírito Santo,FIOCRUZ,FE.1.* (Omicron),1
2023-06-01,Jun 2023,Southeast,Espírito Santo,Others,FE.1.* (Omicron),22
2023-06-01,Jun 2023,Southeast,Espírito Santo,Others,Others,5
2023-06-01,Jun 2023,Southeast,Espírito Santo,Others,XBB.* (Omicron),11
2023-06-01,Jun 2023,Southeast,Espírito Santo,Others,XBB.1.5.70.*+GK.* (Omicron),6
2023-06-01,Jun 2023,Southeast,Minas Gerais,FIOCRUZ,FE.1.* (Omicron),12
2023-06-01,Jun 2023,Southeast,Minas Gerais,FIOCRUZ,JD.1.* (Omicron),2
2023-06-01,Jun 2023,Southeast,Minas Gerais,FIOCRUZ,XBB.* (Omicron),14
2023-06-01,Jun 2023,Southeast,Minas Gerais,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),5
2023-06-01,Jun 2023,Southeast,Minas Gerais,Others,BA.2.* (Omicron),1
2023-06-01,Jun 2023,Southeast,Minas Gerais,Others,FE.1.* (Omicron),13
2023-06-01,Jun 2023,Southeast,Minas Gerais,Others,JD.1.* (Omicron),1
2023-06-01,Jun 2023,Southeast,Minas Gerais,Others,Others,2
2023-06-01,Jun 2023,Southeast,Minas Gerais,Others,XBB.* (Omicron),20
2023-06-01,Jun 2023,Southeast,Minas Gerais,Others,XBB.1.5.70.*+GK.* (Omicron),3
2023-06-01,Jun 2023,Southeast,Rio de Janeiro,FIOCRUZ,FE.1.* (Omicron),6
2023-06-01,Jun 2023,Southeast,Rio de Janeiro,FIOCRUZ,XBB.* (Omicron),2
2023-06-01,Jun 2023,Southeast,Rio de Janeiro,Others,B.1.617.2+AY.* (Delta),1
2023-06-01,Jun 2023,Southeast,Rio de Janeiro,Others,XBB.* (Omicron),1
2023-06-01,Jun 2023,Southeast,Rio de Janeiro,Others,XBB.1.5.70.*+GK.* (Omicron),2
2023-06-01,Jun 2023,Southeast,São Paulo,FIOCRUZ,FE.1.* (Omicron),2
2023-06-01,Jun 2023,Southeast,São Paulo,FIOCRUZ,Others,1
2023-06-01,Jun 2023,Southeast,São Paulo,FIOCRUZ,XBB.* (Omicron),2
2023-06-01,Jun 2023,Southeast,São Paulo,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-06-01,Jun 2023,Southeast,São Paulo,Others,FE.1.* (Omicron),16
2023-06-01,Jun 2023,Southeast,São Paulo,Others,Others,1
2023-06-01,Jun 2023,Southeast,São Paulo,Others,XBB.* (Omicron),8
2023-06-01,Jun 2023,Southeast,São Paulo,Others,XBB.1.5.70.*+GK.* (Omicron),9
2023-06-01,Jun 2023,South,Paraná,FIOCRUZ,FE.1.* (Omicron),2
2023-06-01,Jun 2023,South,Paraná,FIOCRUZ,XBB.* (Omicron),1
2023-06-01,Jun 2023,South,Paraná,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),1
2023-06-01,Jun 2023,South,Rio Grande do Sul,FIOCRUZ,BA.5.* (Omicron),1
2023-06-01,Jun 2023,South,Rio Grande do Sul,FIOCRUZ,FE.1.* (Omicron),6
2023-06-01,Jun 2023,South,Rio Grande do Sul,FIOCRUZ,Others,3
2023-06-01,Jun 2023,South,Rio Grande do Sul,FIOCRUZ,XBB.* (Omicron),9
2023-06-01,Jun 2023,South,Rio Grande do Sul,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),2
2023-06-01,Jun 2023,South,Rio Grande do Sul,Others,FE.1.* (Omicron),2
2023-06-01,Jun 2023,South,Rio Grande do Sul,Others,Others,1
2023-06-01,Jun 2023,South,Rio Grande do Sul,Others,XBB.* (Omicron),4
2023-06-01,Jun 2023,South,Rio Grande do Sul,Others,XBB.1.5.70.*+GK.* (Omicron),2
2023-06-01,Jun 2023,South,Santa Catarina,FIOCRUZ,FE.1.* (Omicron),34
2023-06-01,Jun 2023,South,Santa Catarina,FIOCRUZ,JD.1.* (Omicron),2
2023-06-01,Jun 2023,South,Santa Catarina,FIOCRUZ,Others,14
2023-06-01,Jun 2023,South,Santa Catarina,FIOCRUZ,XBB.* (Omicron),14
2023-06-01,Jun 2023,South,Santa Catarina,FIOCRUZ,XBB.1.5.70.*+GK.* (Omicron),6
2023-07-01,Jul 2023,Central-west,Distrito Federal,Others,FE.1.* (Omicron),3
2023-07-01,Jul 2023,Central-west,Distrito Federal,Others,Others,2
2023-07-01,Jul 2023,Central-west,Distrito Federal,Others,XBB.* (Omicron),6
2023-07-01,Jul 2023,Central-west,Distrito Federal,Others,XBB.1.5.70.*+GK.* (Omicron),8
